Index,Ticker,Stock Name,Sector,Industry,PE Ratio,Employees,Beta,Market Cap,VALUE RATIO,VALUE RATIO w/o BETA,EBIT GROWTH YoY,VALUE RATIO WITHOUT EMPLOYEES,
2729,ORC,"Orchid Island Capital, Inc. (Mortgage REIT)",Real Estate,REIT - Mortgage,7.50142342,0,1.856,"$616,730,829.00 ",0,0,1,"$152,591,362.27 ",
2738,IFN,"INDIA FUND, INC. (CEF-Financial)",Financial Services,Asset Management,3.105209125,0,0.827,"$608,571,271.00 ",0,0,-0.349007991,"$162,078,758.90 ",
2745,NKX,NUVEEN CALIFORNIA AMT-FREE QUALITY MUNI (CEF-Fin),Financial Services,Asset Management - Income,2.67E-07,0,0.497,"$603,211,536.00 ",0,0,1.386023262,"$1,122,646,954,778,990.00 ",
2746,ETJ,Eaton Vance Risk-Managed Div Equity Income Fund (CEF),Financial Services,Asset Management - Income,5.539393939,0,0.7246063,"$602,693,665.00 ",0,0,-0.130210123,"$78,838,160.17 ",
2763,EIM,EATON VANCE MUNICIPAL BOND FUND (CEF-Financial),Financial Services,Asset Management - Bonds,38.4337037,0,0.407,"$590,286,325.00 ",0,0,-293.9673556,"$6,250,933.72 ",
2764,PDT,JOHN HANCOCK PREMIUM DIVIDEND FUND (CEF-Financial),Financial Services,Asset Management,11.62019231,0,0.953,"$590,222,400.00 ",0,0,0.060372369,"$48,405,562.68 ",
2770,VVR,Invesco Senior Income Trust (CEF-Financial),Financial Services,Asset Management - Income,14.31481481,0,0.459,"$588,775,059.00 ",0,0,0.272727003,"$18,878,885.66 ",
2772,LDP,Cohen & Steers Ltd Duration Preferred & Income Fund (CEF-Fin),Financial Services,Asset Management - Income,5.889855072,0,0.83025235,"$588,272,216.00 ",0,0,1.742604491,"$82,924,687.25 ",
2782,GGN,"GAMCO Global Gold, Natural Resources & Income Trust (CEF)",Financial Services,Asset Management - Income,7.714285714,0,0.776,"$583,242,660.00 ",0,0,0.381348794,"$58,669,891.28 ",
2789,CMTG,"Claros Mortgage Trust, Inc. (Biotech/Pharma)",Real Estate,REIT - Mortgage,-6.760724189,0,1.52,"$577,658,226.00 ",0,0,-0.710558404,"($129,873,735.26)",
2790,PFN,PIMCO Income Strategy Fund II (CEF-Financial),Financial Services,Asset Management - Income,8.65E-08,0,0.786,"$576,309,758.00 ",0,0,1.9254617,"$5,235,727,889,177,850.00 ",
2802,NMCO,Nuveen Municipal Credit Opp Fund (CEF-Financial),Financial Services,Asset Management,87.54166667,0,0.742,"$571,583,817.00 ",0,0,0.861360142,"$4,844,723.76 ",
2804,EMD,WESTERN ASSET EMERGING MARKETS DEBT FUND INC. (CEF-Fin),Financial Services,Asset Management,8.073636364,0,0.898,"$568,153,613.00 ",0,0,1.598571274,"$63,193,574.92 ",
2813,BHK,BLACKROCK CORE BOND TRUST (CEF-Financial),Financial Services,Asset Management - Bonds,14.17900404,0,0.741,"$562,539,744.00 ",0,0,1.230915504,"$29,398,535.27 ",
2822,IIM,Invesco Value Municipal Income Trust (CEF-Financial),Financial Services,Asset Management - Income,15.56578947,0,0.642,"$558,226,517.00 ",0,0,-0.010266599,"$23,023,658.68 ",
2823,MMU,WESTERN ASSET MANAGED MUNICIPALS FUND INC. (CEF-Fin),Financial Services,Asset Management,1.84E-07,0,0.475,"$556,838,666.00 ",0,0,0.182159042,"$1,434,972,121,493,250.00 ",
2833,BGB,Blackstone Strategic Credit 2027 Term Fund (CEF-Fin),Financial Services,Asset Management,2.76E-07,0,0.61,"$547,496,215.00 ",0,0,2.581984441,"$1,211,753,852,894,120.00 ",
2835,NOTR,"Nowtransit Inc (Unknown, possibly Tech/Logistics)",Financial Services,Shell Companies,-1368.421053,0,0.461,"$547,250,600.00 ",0,0,-1.736045082,"($184,360.31)",
2844,BIT,BlackRock Multi-Sector Income Trust (CEF-Financial),Financial Services,Asset Management - Income,23.7905,0,0.74907124,"$542,635,301.00 ",0,0,1.565599566,"$17,085,496.22 ",
2854,DIAX,Nuveen Dow 30sm Dynamic Overwrite Fund (CEF-Fin),Financial Services,Asset Management,8.718047337,0,0.89,"$535,502,603.00 ",0,0,1.263850091,"$54,667,897.32 ",
2859,VGM,Invesco Trust for Investment Grade Municipals (CEF-Fin),Financial Services,Asset Management,15.63349206,0,0.556,"$531,473,600.00 ",0,0,-0.01271966,"$18,901,683.67 ",
2860,PML,PIMCO MUNICIPAL INCOME FUND II (CEF-Financial),Financial Services,Asset Management - Income,27.66393443,0,0.66,"$531,013,003.00 ",0,0,1.23132003,"$12,668,790.22 ",
2861,VKQ,Invesco Municipal Trust (CEF-Financial),Financial Services,Asset Management,15.41935484,0,0.557,"$530,700,646.00 ",0,0,1.41548633,"$19,170,728.15 ",
2870,STK,Columbia Seligman Premium Technology Growth Fund (CEF-Fin/Tech),Financial Services,Asset Management,4.488571429,0,1.449905,"$522,230,908.00 ",0,0,-0.191084186,"$168,691,802.42 ",
2877,PSBD,Palmer Square Capital BDC Inc. (BDC),Financial Services,Asset Management,8.994318182,0,0,"$518,100,955.00 ",0,0,0.905623488,$0.00 ,
2880,NIKA,"NIKA PHARMACEUTICALS, INC (Biotech)",Healthcare,Drug Manufacturers - Specialty & Generic,-2536.1,0,0,"$516,613,714.00 ",0,0,0.068892719,$0.00 ,
2885,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST (Healthcare REIT),Real Estate,REIT - Healthcare Facilities,28.51145038,0,0.849,"$514,374,144.00 ",0,0,1.870923188,"$15,316,781.24 ",
2887,BGY,BlackRock Enhanced International Dividend Trust (CEF-Fin),Financial Services,Asset Management,12,0,0.881,"$513,266,775.00 ",0,0,1.129536487,"$37,682,335.73 ",
2890,GHY,"PGIM Global High Yield Fund, Inc. (CEF-Fin)",Financial Services,Asset Management - Global,7.514518072,0,0.76523155,"$510,730,272.00 ",0,0,1.332519966,"$52,009,578.52 ",
2891,WIW,WESTERN ASSET INFLATION-LINKED OPP & INCOME FUND (CEF-Fin),Financial Services,Asset Management - Income,25.95230722,0,0.647,"$510,097,126.00 ",0,0,1.317961886,"$12,716,897.87 ",
2892,IQI,Invesco Quality Municipal Income Trust (CEF-Financial),Financial Services,Asset Management - Income,15.15625,0,0.614,"$509,535,413.00 ",0,0,0.606225856,"$20,641,962.46 ",
2897,VCV,Invesco California Value Municipal Income Trust (CEF-Fin),Financial Services,Asset Management - Income,15.45588235,0,0.683,"$507,160,395.00 ",0,0,0.024602317,"$22,411,567.45 ",
2898,PBT,PERMIAN BASIN ROYALTY TRUST (Oil & Gas Royalty),Energy,Oil & Gas Midstream,14.14102564,0,0.598,"$507,103,744.00 ",0,0,-0.477465655,"$21,444,557.60 ",
2903,IVR,Invesco Mortgage Capital Inc. (Mortgage REIT),Real Estate,REIT - Mortgage,6.36259542,0,1.856,"$504,668,793.00 ",0,0,1,"$147,214,339.11 ",
2905,BME,BlackRock Health Sciences Trust (CEF-Healthcare/Fin),Financial Services,Asset Management,8.819929078,0,0.672,"$504,061,691.00 ",0,0,1.075764875,"$38,405,009.08 ",
2906,BLE,BLACKROCK MUNICIPAL INCOME TRUST II (CEF-Fin),Financial Services,Asset Management - Income,18.15517241,0,0.64,"$501,611,821.00 ",0,0,1.990137321,"$17,682,650.33 ",
4696,ARKR,ARK RESTAURANTS CORP (Restaurants),Consumer Cyclical,Restaurants,6.657142857,0,0.747,"$500,655,042.00 ",0,0,113.2415375,"$56,178,652.68 ",
2909,BUI,"BlackRock Utilities, Infrastructure & Power Opp Trust (CEF-Fin)",Financial Services,Asset Management,30.67123288,0,0.8877111,"$498,953,880.00 ",0,0,1.807391195,"$14,441,118.14 ",
2913,DSU,"BLACKROCK DEBT STRATEGIES FUND, INC. (CEF-Fin)",Financial Services,Asset Management,3.872727273,0,0.695,"$496,890,473.00 ",0,0,6.406600521,"$89,172,010.93 ",
2918,NXJ,NUVEEN NEW JERSEY QUALITY MUNICIPAL INCOME FUND (CEF-Fin),Financial Services,Asset Management - Income,-7475,0,0.491,"$491,702,333.00 ",0,0,-0.002245124,"($32,297.77)",
2941,MYD,"BLACKROCK MUNIYIELD FUND, INC. (CEF-Fin)",Financial Services,Asset Management,-89.39393939,0,0.678,"$481,802,423.00 ",0,0,0.009305597,"($3,654,185.56)",
2944,RMT,"ROYCE MICRO-CAP TRUST, INC. (CEF-Fin)",Financial Services,Asset Management,5.272388889,0,1.318,"$480,973,129.00 ",0,0,1.005170666,"$120,234,413.16 ",
2953,HPS,JOHN HANCOCK PREFERRED INCOME FUND III (CEF-Fin),Financial Services,Asset Management - Income,7.194174757,0,0.919,"$474,927,784.00 ",0,0,2.499001783,"$60,668,339.07 ",
2962,NML,Neuberger Berman Energy Infrastructure & Income Fund (CEF-Fin/Energy),Financial Services,Asset Management - Income,3.929245283,0,1.7582521,"$468,002,514.00 ",0,0,-1.038111844,"$209,420,981.33 ",
2969,GUT,abrdn Life Sciences Investors (CEF-Healthcare),Financial Services,Asset Management,101.0863454,0,0.699,"$463,085,976.00 ",0,0,0.992039079,"$3,202,184.19 ",
2976,NBB,Nuveen Taxable Municipal Income Fund (CEF-Financial),Financial Services,Asset Management - Income,5.27E-07,0,0.55,"$457,177,324.00 ",0,0,1.400199041,"$477,161,724,592,715.00 ",
2985,ANSC,Agriculture & Natural Solutions Acquisition Corp (SPAC),Financial Services,Shell Companies,44.44917057,0,0,"$451,949,990.00 ",0,0,-942.8098361,$0.00 ,
2992,JPI,Nuveen Preferred Securities & Income Opp Fund (CEF-Fin),Financial Services,Asset Management - Income,7.298148148,0,0.8066394,"$449,071,728.00 ",0,0,4.818763964,"$49,634,365.03 ",
2993,PNNT,PENNANTPARK INVESTMENT CORP (BDC),Financial Services,Asset Management,9.118276693,0,1.57,"$448,910,681.00 ",0,0,0.020460288,"$77,294,185.39 ",
3005,ISD,"PGIM High Yield Bond Fund, Inc. (CEF-Financial)",Financial Services,Asset Management - Bonds,9.224489796,0,0.7912212,"$445,972,347.00 ",0,0,1.829075336,"$38,252,823.01 ",
3010,TYG,TORTOISE ENERGY INFRASTRUCTURE CORP (CEF-Energy/Fin),Financial Services,Asset Management,4.243353783,0,2.14,"$443,968,159.00 ",0,0,-0.919965123,"$223,901,166.12 ",
3011,AAM,AA Mission Acquisition Corp. (SPAC-Fin),,,41.14285714,0,0,"$443,411,829.00 ",0,0,-0.398933989,$0.00 ,
3013,HPI,JOHN HANCOCK PREFERRED INCOME FUND (CEF-Financial),Financial Services,Asset Management - Income,7.126086957,0,0.984,"$439,981,392.00 ",0,0,2.355914872,"$60,754,477.51 ",
4793,AAME,ATLANTIC AMERICAN CORP (Insurance),Financial Services,Insurance - Life,15.55161719,0,0.522,"$436,733,012.00 ",0,0,19.30988805,"$14,659,223.51 ",
3025,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund (CEF-Fin),Financial Services,Asset Management - Income,7.4278,0,0.956,"$434,011,193.00 ",0,0,1.043693777,"$55,859,702.81 ",
3026,BFK,BLACKROCK MUNICIPAL INCOME TRUST (CEF-Financial),Financial Services,Asset Management - Income,-84.99142367,0,0.648,"$433,943,246.00 ",0,0,-0.033898653,"($3,308,512.92)",
3030,CHW,Calamos Global Dynamic Income Fund (CEF-Financial),Financial Services,Asset Management - Income,5.7125,0,1.283,"$433,104,191.00 ",0,0,1.201991211,"$97,273,116.33 ",
3033,AVK,ADVENT CONVERTIBLE & INCOME FUND (CEF-Fin),Financial Services,Asset Management - Income,7.332298137,0,1.35,"$430,065,381.00 ",0,0,0.877595465,"$79,182,304.58 ",
3039,MUA,"BLACKROCK MUNIASSETS FUND, INC. (CEF-Financial)",Financial Services,Asset Management,-19.71428571,0,0.565,"$427,118,571.00 ",0,0,0.024051797,"($12,240,970.64)",
3045,DPG,Duff & Phelps Utility & Infrastructure Fund Inc. (CEF-Fin),Financial Services,Asset Management,-56.25,0,0.91069907,"$425,725,955.00 ",0,0,-2.421664874,"($6,892,590.78)",
3051,TWFG,"TWFG, Inc. (Unknown - Possibly Insurance)",Financial Services,Insurance - Brokers,28.21007821,0,0,"$422,435,388.00 ",0,0,-0.090392627,$0.00 ,
3052,NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND (CEF-Fin),Financial Services,Asset Management - Income,13.20984787,0,0.467,"$420,933,318.00 ",0,0,0.040146438,"$14,881,008.58 ",
3054,IGD,Voya GLOBAL EQUITY DIV & PREMIUM OPP FUND (CEF-Fin),Financial Services,Asset Management - Global,12.6351669,0,0.712,"$420,290,237.00 ",0,0,0.05212156,"$23,683,632.45 ",
3056,MMD,NYLI MacKay DefinedTerm Muni Opp Fund (CEF-Financial),Financial Services,Asset Management,22.13235294,0,0.532,"$419,139,378.00 ",0,0,-0.026048327,"$10,074,940.96 ",
3060,THW,abrdn Life Sciences Investors (CEF-Healthcare),Financial Services,Asset Management,8.6015625,0,0.88327825,"$416,842,448.00 ",0,0,-5.551175727,"$42,804,765.76 ",
3069,ETO,Eaton Vance Tax-Advantaged Global Div Opp Fund (CEF-Fin),Financial Services,Asset Management - Global,6.915710383,0,1.441,"$412,980,120.00 ",0,0,1.168353042,"$86,051,080.79 ",
3071,DFP,Flaherty & Crumrine Dynamic Preferred & Income Fund Inc (CEF-Fin),Financial Services,Asset Management - Income,5.746475645,0,0.88205475,"$412,251,012.00 ",0,0,0.945438582,"$63,278,431.13 ",
3073,NETD,Nabors Energy Transition Corp. II (SPAC-Energy/Fin),Financial Services,Shell Companies,27.27042752,0,0,"$411,246,739.00 ",0,0,0,$0.00 ,
3077,FFA,FIRST TRUST ENHANCED EQUITY INCOME FUND (CEF-Fin),Financial Services,Asset Management - Income,7.023972603,0,1.066,"$408,157,002.00 ",0,0,1.042420944,"$61,944,342.43 ",
3089,MCI,BARINGS CORPORATE INVESTORS (BDC),Financial Services,Asset Management,11.34398876,0,0.687,"$404,461,161.00 ",0,0,1.124655584,"$24,494,454.59 ",
3092,EAD,ALLSPRING INCOME OPPORTUNITIES FUND (CEF-Fin),Financial Services,Asset Management - Income,1.15E-07,0,0.887,"$401,532,179.00 ",0,0,0.347943651,"$3,100,351,182,334,150.00 ",
3098,EVN,EATON VANCE MUNICIPAL INCOME TRUST (CEF-Fin),Financial Services,Asset Management - Income,22.79545455,0,0.501,"$398,653,350.00 ",0,0,1.265056226,"$8,761,629.56 ",
3101,INRE,"Inland Real Estate Income Trust, Inc. (Private REIT)",Real Estate,REIT - Diversified,-28.97023966,0,617.159,"$397,197,900.00 ",0,0,0.274672058,"($8,461,588,914.80)",
3105,NMAI,Nuveen Multi-Asset Income Fund (CEF-Fin),Financial Services,Asset Management - Income,7.440625,0,0.73,"$395,926,753.00 ",0,0,1.464332371,"$38,844,388.70 ",
3117,SVC,Service Properties Trust (Hotel & Net Lease REIT),Real Estate,REIT - Hotel & Motel,-1.636986301,0,2.228,"$389,123,080.00 ",0,0,0.404513571,"($529,611,165.17)",
3123,MYN,"BLACKROCK MUNIYIELD NEW YORK QUALITY FUND, INC. (CEF-Fin)",Financial Services,Asset Management,31.71875,0,0.594,"$387,154,886.00 ",0,0,8.455808109,"$7,250,285.79 ",
3128,HIX,WESTERN ASSET HIGH INCOME FUND II INC. (CEF-Fin),Financial Services,Asset Management - Income,6.20E-08,0,1.017,"$383,999,275.00 ",0,0,0.009958393,"$6,296,907,276,249,660.00 ",
3130,RWAY,Runway Growth Finance Corp. (BDC),Financial Services,Financial - Credit Services,9.778846154,0,0.508,"$383,346,146.00 ",0,0,0.189417011,"$19,914,398.81 ",
3131,VKI,Invesco Advantage Municipal Income Trust II (CEF-Fin),Financial Services,Asset Management - Income,6.967741935,0,0.566,"$382,779,720.00 ",0,0,-2.262274379,"$31,093,763.74 ",
3133,XFLT,XAI Octagon Floating Rate & Alt Inc. Trust (CEF-Fin),Financial Services,Asset Management - Income,3.944785276,0,0.7005063,"$381,246,867.00 ",0,0,-3.108469953,"$67,700,980.79 ",
3135,ASA,ASA Gold & Precious Metals Ltd (CEF-Fin/Nat Res),Financial Services,Asset Management,7.024647887,0,1.186,"$380,782,626.00 ",0,0,0.993074043,"$64,289,086.33 ",
3139,CCIX,Churchill Capital Corp IX (SPAC-Fin),Miscellaneous,0,52.71987799,0,0,"$380,190,301.00 ",0,0,0,$0.00 ,
3148,KTF,Kearny Financial Corp. (Bank),Financial Services,Asset Management - Income,26.56770255,0,0.455,"$375,733,746.00 ",0,0,1.275720541,"$6,434,837.72 ",
3150,LEO,"BNY MELLON STRATEGIC MUNICIPALS, INC. (CEF-Fin)",Financial Services,Asset Management,17.76470588,0,0.58,"$374,991,218.00 ",0,0,-111.2386187,"$12,243,090.76 ",
3158,EFR,EATON VANCE SENIOR FLOATING RATE TRUST (CEF-Fin),Financial Services,Asset Management,6.637113402,0,0.571,"$373,188,780.00 ",0,0,3.087942423,"$32,105,944.33 ",
3161,HIO,WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC. (CEF-Fin),Financial Services,Asset Management - Income,10.12542197,0,0.603,"$372,313,368.00 ",0,0,-3.87186978,"$22,172,405.41 ",
3166,SOR,SOURCE CAPITAL INC /DE/ (CEF-Financial),Financial Services,Asset Management,7.425287356,0,0.64,"$368,611,562.00 ",0,0,1.602487394,"$31,771,349.49 ",
3175,GPAT,GP-Act III Acquisition Corp. (SPAC-Fin),Miscellaneous,0,68.86024423,0,0,"$364,765,605.00 ",0,0,0.544714656,$0.00 ,
3178,HQL,abrdn Life Sciences Investors (CEF-Healthcare),Financial Services,Asset Management,4.925925926,0,0.705,"$362,667,630.00 ",0,0,1,"$51,905,100.28 ",
3182,SCM,Stellus Capital Investment Corp (BDC),Financial Services,Asset Management,6.720812183,0,1.16,"$360,679,141.00 ",0,0,0.387886086,"$62,252,565.94 ",
4844,FGF,Fundamental Global Inc. (Asset Mgmt Holding),Financial Services,Insurance - Diversified,15.96765351,0,1.21,"$359,213,310.00 ",0,0,13.16792125,"$27,220,537.12 ",
3190,HFRO,HIGHLAND OPPORTUNITIES & INCOME FUND (CEF-Fin),Financial Services,Asset Management - Income,5.042748815,0,0.75950325,"$357,885,570.00 ",0,0,0.162073961,"$53,902,199.68 ",
3195,KIO,KKR Income Opportunities Fund (CEF-Fin),Financial Services,Asset Management - Income,5.388429752,0,0.7690705,"$354,061,365.00 ",0,0,2.045718753,"$50,533,859.31 ",
3200,GIG,GigCapital7 Corp. (SPAC-Fin),Financial Services,Shell Companies,-32.91556728,0,0.000209,"$352,626,993.00 ",0,0,1.00082761,"($2,239.03)",
3204,EFT,Eaton Vance Floating-Rate Income Trust (CEF-Fin),Financial Services,Asset Management - Income,4.70E-07,0,0.58,"$349,783,504.00 ",0,0,0.176442777,"$431,564,170,171,307.00 ",
3205,HPF,JOHN HANCOCK PREFERRED INCOME FUND II (CEF-Fin),Financial Services,Asset Management - Income,7.073043478,0,0.902,"$349,527,960.00 ",0,0,2.3871529,"$44,574,053.72 ",
4866,FLUX,"Flux Power Holdings, Inc. (Lithium-Ion Batteries for Forklifts)",Industrials,Electrical Equipment & Parts,29.18575064,0,0.521,"$346,092,163.00 ",0,0,41.54918914,"$6,178,152.45 ",
3216,ARDC,"Ares Dynamic Credit Allocation Fund, Inc. (CEF-Fin)",Financial Services,Asset Management,6.463203463,0,0.7075645,"$343,952,649.00 ",0,0,2.606266086,"$37,654,498.35 ",
3217,IPXX,Inflection Point Acquisition Corp. II (SPAC-Fin),Financial Services,Shell Companies,14.89351665,0,0,"$343,437,500.00 ",0,0,0,$0.00 ,
3219,NAN,"Nautilus Biotechnology, Inc. (Proteomics Tools)",Financial Services,Asset Management - Income,12.42111111,0,0.459,"$342,899,656.00 ",0,0,0.0711983,"$12,671,245.00 ",
3223,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc. (CEF-Fin)",Financial Services,Asset Management,6.705882353,0,1.1221085,"$339,909,318.00 ",0,0,0.093126963,"$56,877,695.56 ",
3225,SEG,Seaport Entertainment Group Inc. (Unknown - likely Hospitality),Miscellaneous,0,-1.401821345,0,0,"$338,865,959.00 ",0,0,-10.65434747,$0.00 ,
3226,RCS,"PIMCO STRATEGIC INCOME FUND, INC. (CEF-Fin)",Financial Services,Asset Management - Income,10.93939394,0,1.026,"$338,503,211.00 ",0,0,0.07624001,"$31,748,038.00 ",
4916,NAAS,NaaS Technology Inc. (EV Charging Service China),Consumer Cyclical,Specialty Retail,14.52674897,0,0.369,"$338,384,832.00 ",0,0,29.39670758,"$8,595,454.03 ",
3229,BGR,BlackRock Energy & Resources Trust (CEF-Fin/Energy),Financial Services,Asset Management,5.203703704,0,1.015,"$337,873,784.00 ",0,0,-0.90850814,"$65,903,423.84 ",
3241,TWN,TAIWAN FUND INC (CEF-Fin),Financial Services,Asset Management,1.90673788,0,1.055,"$333,477,939.00 ",0,0,-1,"$184,513,681.37 ",
3247,ASG,LIBERTY ALL STAR GROWTH FUND INC. (CEF-Financial),Financial Services,Asset Management,9.383333333,0,1.286,"$330,909,411.00 ",0,0,0.988960934,"$45,351,634.38 ",
3248,MIY,BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND (CEF-Fin),Financial Services,Asset Management,18.03226827,0,0.428,"$330,198,720.00 ",0,0,0.047823414,"$7,837,341.93 ",
3251,BRW,Saba Capital Income & Opportunities Fund (CEF-Fin),Financial Services,Asset Management - Income,22.82352941,0,0.618,"$330,028,920.00 ",0,0,5.217805903,"$8,936,298.54 ",
3255,JRI,Nuveen Real Asset Income & Growth Fund (CEF-Fin/Real Assets),Financial Services,Asset Management - Income,14.85306775,0,1.1823802,"$328,452,066.00 ",0,0,1.621676503,"$26,146,465.23 ",
3256,SAR,SARATOGA INVESTMENT CORP. (BDC),Financial Services,Asset Management,15.47058824,0,1.348,"$328,321,032.00 ",0,0,0.791152732,"$28,607,622.69 ",
3261,PMO,PUTNAM MUNICIPAL OPPORTUNITIES TRUST (CEF-Fin),Financial Services,Asset Management,18.65454545,0,0.623,"$326,859,053.00 ",0,0,-1.607361114,"$10,916,009.21 ",
3266,AWP,abrdn Global Premier Properties Fund (CEF-Real Estate),Financial Services,Asset Management - Global,-22.47058824,0,1.363,"$326,258,560.00 ",0,0,0.932514323,"($19,789,887.68)",
3282,HYAC,Haymaker Acquisition Corp. 4 (SPAC-Fin),Financial Services,Shell Companies,23.41166232,0,0,"$317,931,993.00 ",0,0,0,$0.00 ,
3285,FINS,Angel Oak Financial Strategies Income Term Trust (CEF-Fin),Financial Services,Asset Management - Income,42.31666667,0,0.341,"$316,909,058.00 ",0,0,-0.648788739,"$2,553,745.30 ",
3287,NCV,Virtus Convertible & Income Fund (CEF-Financial),Financial Services,Asset Management - Income,24.2325419,0,1.239,"$315,403,864.00 ",0,0,1.248519763,"$16,126,471.14 ",
3289,AFB,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND (CEF-Fin),Financial Services,Asset Management - Income,-22.8125,0,0.552,"$314,469,206.00 ",0,0,1.22677879,"($7,609,293.23)",
3290,MHN,BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND (CEF-Fin),Financial Services,Asset Management,23.59681818,0,0.577,"$314,210,224.00 ",0,0,2.055396613,"$7,683,209.57 ",
3301,HRZN,Horizon Technology Finance Corp (BDC),Financial Services,Asset Management,-73.57833333,0,1.234,"$310,984,704.00 ",0,0,-1.032604461,"($5,215,599.58)",
3304,REFI,"Chicago Atlantic Real Estate Finance, Inc. (Mortgage REIT)",Real Estate,REIT - Mortgage,7.764705882,0,0.245,"$310,126,627.00 ",0,0,0.103798091,"$9,785,434.86 ",
3308,CUB,Lionheart Holdings (Unknown - likely Financial/holding),Miscellaneous,0,-10.12543904,0,0,"$309,579,993.00 ",0,0,0.128644394,$0.00 ,
